channel_id,name,url,subscribers,country,videos,views,status,reject_reason,description
UC5Xu0weYuXE9ktsQs6AzukQ,A.I. Joe,https://www.youtube.com/@aijoeai,19,,162,2780,rejected,subscriber_out_of_range,Applied AI that delivers results. We build custom AI solutions for businesses — and teach non-programmers how to direct Claude Code themselves. No shortcuts. Ju
UCfOvNb3xj28SNqPQ_JIbumg,Discover AI,https://www.youtube.com/@code4ai,89000,AT,1416,6620020,accepted,,Let's explore the true scientific frontiers of AI. Focusing on the groundbreaking work being done by researchers and innovators across the globe - those applyin
UCnOpIzLQgKq0yQGThlNCsqA,AI with Arun Show,https://www.youtube.com/@aiwitharunshow,153000,US,1499,4399591,accepted,,"At AI with Arun Show, our mission is simple yet powerful — to democratize artificial intelligence and inspire everyone to embrace it. Whether you’re an industry"
UCp_F7c59YwtRqFtCKgxFxgA,Ai 24x7 Academy,https://www.youtube.com/@ai24b7,612,IN,48,54260,rejected,subscriber_out_of_range,"Welcome to AI 24x7 Academy..!!  Your online learning destination for Artificial Intelligence, AI Tools, Automation, Technology, and Digital Productivity.  Here,"
UCcyq283he07B7_KUX07mmtA,Business Insider,https://www.youtube.com/@businessinsider,10500000,US,7928,6568287679,rejected,subscriber_out_of_range,"Business Insider is a global newsroom covering business, technology, and the economy. We help ambitious, curious people stay informed, understand the context, a"
UCkB4I5S_Yy9gNgRz1zQa1sg,your free tutor,https://www.youtube.com/@yourfreetutor-z4h,22500,IN,217,17417385,accepted,,
UC_mUaLEEuIbAB_73DCDJJRw,Anakh Punjab Tv ਅਣਖ ਪੰਜਾਬ ਟੀ.ਵੀ.,https://www.youtube.com/@anakhpunjabtv,35300,IN,2666,5427808,accepted,,
UCXq95_U6b_YYsuQprLN2Zww,ToolSmarter,https://www.youtube.com/@toolsmarter-d6h,7,ZA,43,2930,rejected,subscriber_out_of_range,
UCo9gS6UhUVw05pRvuN33h6w,McNallie Money,https://www.youtube.com/@mcnalliemoney,49500,CA,1559,4237600,accepted,,"McNallie Money is a financial media company producing investment news, company analysis, and executive interviews for retail investors across North America and "
UCvZNH8z8q38CJ3Cqe1PMLCw,Richard Echols,https://www.youtube.com/@richardbechols,802,US,105,56990,rejected,subscriber_out_of_range,"Self-taught software developer building apps in public. I picked up Claude Code, CLI tools, and full-stack development in just two weeks—and now I'm documenting"
UCfNm07udQegZ8ARK16oEj2A,aidrops,https://www.youtube.com/@5aidrops,3,,5,257,rejected,subscriber_out_of_range,
UCSjCFEM8NuHLM2oJlixbZ6w,Hal Shin,https://www.youtube.com/@halshin_software,2260,CA,24,130358,accepted,,AI workflows. Shedding light on emerging tools and softwares for both tech newbies and experienced devs. Self-taught programmer. Working on a tech startup.  Hey
UCbjozK_PYCTLEluFlrJ8UZg,Durga Software Solutions,https://www.youtube.com/@durgasoftwaresolutions,859000,IN,62854,195697358,accepted,,"DURGA Software Solutions is an Institute, which having more experienced and talented faculties to guide students.  It is resided at Hyderabad, India. Our Youtub"
UC5CVZKy7mO_854VYKjzGzJg,HubSpot Live,https://www.youtube.com/@hubspotlive,29900,US,217,2217200,accepted,,"Where marketers, sales leaders, and founders discover what’s next. HubSpot Live brings you keynotes, sessions, and strategic conversations from UNBOUND, GROW, a"
UCVgnNEYo2wqISgsYsYoP0VA,Forkcast,https://www.youtube.com/@fork_cast,242,IN,63,43928,rejected,subscriber_out_of_range,🚀 Discover the hottest trending repositories on GitHub—every single day.  We track what's gaining traction in the open-source community and break it down into q
UCKDjjeeBmdaiicey2nImISw,Brasil Paralelo,https://www.youtube.com/@brasilparalelo,5070000,BR,8531,707259514,rejected,subscriber_out_of_range,"A Brasil Paralelo acredita que o Brasil vai dar certo. E por meio de nossas produções trabalhamos para fortalecer em nossa cultura os valores e tradições que, n"
UC2T3tSo3y6c4FZ18DZ4YFDg,The Tech Compass,https://www.youtube.com/@thetechcompass-f5s,19,TR,341,21659,rejected,subscriber_out_of_range,"""Navigating Tomorrow's Tech, Today.""   "
UCt38_v712g6fPKuTB3WNpNw,Rolands Einstals,https://www.youtube.com/@rolandseinstals,9,,76,8700,rejected,subscriber_out_of_range,"I interview founders and operators building operational advantage with AI. Founder interviews, operational systems, automation breakdowns, and lessons from busi"
UCPQ1hbg6mQtFFYAk--J2qxg,Doby Lanete Highlights,https://www.youtube.com/@dobylanetehighlight,1240,,65,72338,accepted,,"The best moments from Doby Lanete's deep dives on AI automation, agency operations, and building systems that scale.  Check out my skool Community for all thing"
UCkVfrGwV-iG9bSsgCbrNPxQ,Better Stack,https://www.youtube.com/@betterstack,154000,US,1049,21537672,accepted,,30x cheaper than Datadog. Predictable pricing. Exceptional customer support.
UCQxOTO4cAXjeZAyisXxLqQQ,रायसिंग सेनानी बेवफा सॉन्ग,https://www.youtube.com/@रायसिह_सनानी_बवफा_सॉनग,38,,10,65397,rejected,subscriber_out_of_range,
UCVuYEMesYm20SHzboaZVVWg,@FITNESHGrowth,https://www.youtube.com/@fitneshgrowth,2990,,368,1750634,accepted,,👉 welcome 👏 to my channel ❤️saport please 👈@fitneshgrowth https://www.youtube.com/@FITNESHGrowth
UCBs4Gb8o0CY3_HwvociyS6Q,Oleg Bilozor,https://www.youtube.com/@olegtalk,1130,,591,494785,accepted,,Behind the scenes of growing a tech company and automating B2B SaaS business with AI  I am CEO & Founder at Reply.io. Former C#/C++ developer. Building AI agent
UCMMwXcj4gjWVD9vgIPt-4fw,AKB TECHNO ,https://www.youtube.com/@akbtechno,0,,1,11,rejected,subscriber_out_of_range,"Welcome to Akb techno! 🚀 Is channel par aapko milenge daily tech hacks, secret AI websites, smartphone tricks, aur aise digital shortcuts jo aapka ghanton ka ka"
UCtb0IYDlcaIQ7IwMPe1rReA,Creator Spark,https://www.youtube.com/@creatorspark12,5460,IN,96,1421679,accepted,,"🚀 Welcome to ""Creator Spark"" — Your Ultimate Hub for Tech & YouTube Growth! Yahan aapko milenge: ✅ Latest Tech Tips & Tricks ✅ YouTube Growth Secrets ✅ Viral Vi"
UCVQyGnNmEFikVHoQfeC4llw,Future AI,https://www.youtube.com/@futureaiiai,27600,US,734,798580,accepted,,"Welcome to Future AI 🚀🤖, your ultimate destination for the latest in artificial intelligence!  We explore cutting-edge AI tools, groundbreaking websites, and th"
UCJgoZmmahRJ1osBLxefS8jw,Gulf News Updates,https://www.youtube.com/@gulfnews.updates,84700,PK,3850,78029802,accepted,,"Gulf News Updates is your go-to platform for the latest Gulf breaking news in Urdu, covering Saudi Arabia, UAE, Kuwait, Qatar, Oman, and Bahrain.  We provide fa"
UCASjoejheLaosYBIfXMfSyg,Kalina Nagorska,https://www.youtube.com/@kalinanagorska-n2e,19,,34,3181,rejected,subscriber_out_of_range,
UCpUQnk6MaY4o3NdgJmv10cw,いけともch,https://www.youtube.com/@iketomo-ch,207000,JP,402,14413131,accepted,,ChatGPTや最新AI・リモートワーク系ツールなど、リモート時代に必要なツール・ノウハウをわかりやすく学べるチャンネルです。ITが苦手な人にも分かりやすく、実践的な解説やノウハウをどんどん出していきますので、ぜひチャンネル登録いただき、一緒に学んでいきましょう！   ■このチャンネルの対象者 ・ChatGPTなどの生
UCmssVyP_GtoR_-KyM2S6LPg,Abhishek Kumar,https://www.youtube.com/@abhishekxbusiness,789,,50,359630,rejected,subscriber_out_of_range,Hello Guys I Am Abhishek And Here You Can Find Intresting Finance Knowledge  
UCvY_1Aon-HqSHzqWwvIU2zQ,Udaan Scholars,https://www.youtube.com/@udaanscholars,291,IN,39,47293,rejected,subscriber_out_of_range,"🎓 Welcome to Udaan Scholars — India’s Most Trusted Free Admission Counselling Platform.  We help students discover the best colleges, universities, and courses "
UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,https://www.youtube.com/@benshapiro,7030000,US,10278,4718801326,rejected,subscriber_out_of_range,"Ben Shapiro is a renowned conservative political pundit, syndicated columnist, lawyer, and NYT bestselling author. He is Editor Emeritus of news and opinion sit"
UCpcgKM8O3iI0JZ78zv7chFw,TechFluxus by Sukannya,https://www.youtube.com/@techfluxus,6,,4,2990,rejected,subscriber_out_of_range,Welcome to TechFluxus— your go-to channel for learning technology the easy way!  “Knowledge. Skills. Success.”  Whether you’re a beginner or someone looking to 
UCiD-gpJKNqjLLb1gpk2J70Q,Tú Lê ,https://www.youtube.com/@tuleteam,42200,VN,3133,8736880,accepted,,"Tư vấn, quản lý tài sản và đào tạo kiến thức đầu tư chứng khoán! ------ Mở tài khoản và tham gia room ""Hội Viên Chính Thức"" ID  BJCI - Công ty cổ phần đầu tư  T"
UCQPho5-2fT7xLeY5_c-yGNw,Sferro_ai,https://www.youtube.com/@sferroai_zp4,0,,2,669,rejected,subscriber_out_of_range,
UC_A-nOlreXsTa31_AwOrHvw,DPN Creative,https://www.youtube.com/@dpncreative,10600,US,517,9521809,accepted,,🚀 Collaboration & Business Inquiry  Available for: • Tech Review • Collaboration Tools • Sponsorship & Endorsement  Contact: Instagram: @dianpnegara Email: [dia
UC4fxiAHHYmtQB4QYT41isnA,Vamsi Bhavani,https://www.youtube.com/@vamsibhavani,631000,IN,1308,52758723,accepted,,SRI SAI CREATIONS  Vamsi Bhavani is one of the very few YouTube Channels that provides its viewers quality educational content in Telugu.  Vamsi Bhavani Channel
UCipPA-ZHX6UYGH_Iyti1-Jw,Alibaba Cloud,https://www.youtube.com/@alibabacloud,4670000,SG,2061,241010824,rejected,subscriber_out_of_range,"Alibaba Cloud is a global leader in full-stack artificial intelligence services, offering state-of-the-art intelligent capabilities and a worldwide AI cloud com"
UCDk4IS_aR8IXVV8q_MKm1dw,Etele,https://www.youtube.com/@eteleshorts,48100,DE,342,13067693,accepted,,"My name is Etele and I'm a teenage entrepreneur and athlete. I scale personal brands across youtube, instagram and tiktok  My instagram dms are open if you have"
UCyFQkPOLqokKEHxDgATPQ1g,TN 360,https://www.youtube.com/@tamilviral360,11700,IN,1207,23765450,accepted,,உண்மை… நேர்மை… விரைவு! தமிழில் நேரடி செய்திகளை வழங்கும் உங்கள் நம்பிக்கையான நியூஸ் சேனலுக்கு வரவேற்கிறோம்.  இங்கே நீங்கள் பெறுபவைகள்: • பிரேக்கிங் நியூஸ் • தமிழ
UC_rjJx5KdzI2ytB3MCC_iSw,AI Velocity,https://www.youtube.com/@aivelocityhq,2,US,6,2428,rejected,subscriber_out_of_range,"🚀 Welcome to AI Velocity  Welcome to AI Velocity, your destination for AI tools, artificial intelligence, automation, productivity hacks, and future technology."
UCqlYzSgsh5jdtWYfVIBoTDw,Fox News Clips,https://www.youtube.com/@foxnewschannelclips,794000,US,8418,574678849,accepted,,Fox News Clips provides the latest reporting and analysis from Fox News Channel. 
UC8QGf7fMHYTG_0zMuw3-CJw,Facts by AI,https://www.youtube.com/@yuvannreddy,22,IN,13,3724,rejected,subscriber_out_of_range," Welcome to Facts by AI — your daily destination for the latest updates in Artificial Intelligence, future technology, and digital innovation and world facts He"
UC2say3EqnwX8rt2Wl0jIXGg,Mayank Builds,https://www.youtube.com/@mayankbuild,10200,IN,82,102574,accepted,,"Hi, I’m Mayank Pandey.  I’m a developer and builder sharing my journey of learning programming, building startups, and exploring new technologies.  On this chan"
UCUFEAi6KQYdny93EmMJpSLw,𝑲𝒓𝒊𝒕𝒉𝒊𝒌𝒂 𝑺𝒆𝒍𝒗𝒊 𝑮𝒂𝒏𝒂𝒑𝒂𝒕𝒉𝒚​​​​​​​​​​​​​​​​ ,https://www.youtube.com/@thedesigirlinvidesh,23,,39,68602,rejected,subscriber_out_of_range,Mumbai to Hollywood 🇮🇳➡️🇺🇸 Helping Indians understand life in America Money |Life |Culture |Moving Abroad 📩 Collabs:thedesigirlinvidesh@gmail.com
UC8EkSRGIwU7Bdsop58IdM3A,CyberSafeByDami,https://www.youtube.com/@cybersafebydami,467,GB,333,231691,rejected,subscriber_out_of_range,Your go-to source for cybersecurity tips & tricks to keep you safe online. 
UCdt5CK0BQMq3B2gZ8vLBtEQ,OneStopTech,https://www.youtube.com/@onestoptech21,3430,IN,306,165521,accepted,,−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−  ▶️  Learn FCPX  −−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−−  🔹 Here 
UCKAG0dVnOY5Z_ZlQHbZFWDw,Virality,https://www.youtube.com/@1virality,7,,17,2886,rejected,subscriber_out_of_range,"Virality breaks down the most powerful AI tools, business success stories, and future trends shaping tomorrow. New content daily."
UCAD2HpfQqk9syXARiYHUuLw,Blackflash,https://www.youtube.com/@blackflash740,2290000,IN,402,215618809,rejected,subscriber_out_of_range,✉️for business:- paidpromotionwithblackflash@gmail.com
UCIUbAw8kNeYttNMV79mazTw,plocalsnewshub,https://www.youtube.com/@plocalsnewshub,30,,213,33444,rejected,subscriber_out_of_range,"Daily breaking news in tech, cybersecurity, and the digital world. Short, sharp, and always up to date. Subscribe to stay ahead! "
UCXIJgqnII2ZOINSWNOGFThA,Fox News,https://www.youtube.com/@foxnews,15400000,US,139498,25732895304,rejected,subscriber_out_of_range,FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. A top cable netw
UClhfFIuiTZFk3WCrHY3dg_w,Wealth Workflow Studio,https://www.youtube.com/@wealthworkflowstudio,1,US,5,24,rejected,subscriber_out_of_range,"We create AI‑powered productivity systems, automation workflows, and wealth‑building frameworks designed for modern creators and professionals.  Through short‑f"
UCzT0ra_GcWgdmGO00B9OzPA,Robin van Veen,https://www.youtube.com/@robinvanveen,2080,NL,201,74112,accepted,,"Unlock the Power of AI Automation 🚀 | Tutorials, Tools & Trends  Welcome to your go-to hub for mastering AI automation, no-code tools, and the future of product"
UCUVklaa8yzhZwIFElAp3N7A,Growth Engine TV,https://www.youtube.com/@growthenginetv,4090,,91,1420664,accepted,,"Growth Engine TV breaks down the biggest ideas shaping our future—AI, space, technology, and the global economy. We surface what the world's top tech leaders, f"
UC_MXw1xfUT7iPcNC39J_epA,IAWYSIA - I AM TV. God and AI used for His Glory. ,https://www.youtube.com/@iawysiatv,2690,AU,3454,878868,accepted,,Welcome to IAWYSIA – I AM TV God and AI used for His Glory.  This is a creative media hub where Jesus is at the center and every tool — from AI to animation — i
UC709hclecm3T8_3jkRWhG1Q,AI Tools Quest,https://www.youtube.com/@aitoolsquest,388,US,667,80311,rejected,subscriber_out_of_range," AI Tools Quest: Latest AI Tutorials, Tools & Hacks for Creators & Entrepreneurs  🚀 Your daily dose of the newest, smartest, and most powerful AI tools on the p"
UCu1cBOvMj261iyD9Da8isvg,ai tale toon ,https://www.youtube.com/@aitaletoon,338000,IN,19,166004,accepted,,"AI is changing content creation forever. AI Tale Toon helps creators stay ahead of the curve.  At AI Tale Toon, we simplify AI and YouTube growth for creators, "
UCy3bfnqKyMGc6S5o4y4nPmg,Igor Matrofailo,https://www.youtube.com/@imatrof,28700,UA,234,1670913,accepted,,"58% глядачів не помічають, що не підписані. Перевір, будь ласка — дякую!"
UCJF3dzID8c8GI2IAILkhtng,FutureAi Ai,https://www.youtube.com/@futureaiai-j5k,1,,2,0,rejected,subscriber_out_of_range,
UCwrVwiJllwhJUKXKmjLcckQ,Apple Developer,https://www.youtube.com/@appledeveloper,293000,,1000,14389765,accepted,,Hello and welcome to the official Apple Developer YouTube channel.
