channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UCF1QK6V4F7TsLkH7XEy-b7A,1分雑学 ネオンの電脳ログ,https://www.youtube.com/@neon-1pun,113,JP,91,79339,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"1分で、世界のバグに気づくチャンネル。  教科書に載らない事実、歴史の違和感、科学の謎。 観測者ネオンが""公式では語られない話""を毎日お届け。  知ってる人間と知らない人間では、 世界の見え方が変わる。  ▶ 毎日夜19時更新  #shorts #都市伝説 #雑学 #歴史 #考察 #世界の謎 #youtubeshorts  台本・構成・リサーチは運営者が一から制作しています。ナレーション・映像・画像素材の一部にAI生成ツールを活用してい"
UC4zwrKqnYefFuhnLT9MtstQ,AI同人研究所,https://www.youtube.com/@ai同人研究所,241,JP,159,59556,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"AI同人のリアル、全部話します。 売上・市場・制作方法。実データだけで解説。  👉 この世のすべては概要欄に置いてきた。  ■ 実績 ・FANZA売上 約2,000万円 / 24,000本 ・AI副業累計 8,265万円 ・ヤフオクAIポスター 月商637万円（日本トップ）  ■ このチャンネルでやること ・売れたもの / 売れなかったもの ・市場分析（FANZA / DLsite / BOOTH） ・制作・量産・規制対応のリアル ・売"
UCJD_wj8Pzh9AYuX8195Qb0w,Jennifer Ngure ,https://www.youtube.com/@jennifer_ngure,17,US,51,6058,0,,rejected,subscriber_out_of_range,
UCLH8ZMBqHoFMCmfn8EyGTeQ,Insightforge | AI & Data Science,https://www.youtube.com/@insightforge_9,5170,IN,442,1613446,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to Insightforge – Your AI Learning Hub!  Unlock the power of AI, Data Science, and Machine Learning with engaging, easy-to-understand animated videos! At Insightforge, we break down complex AI concepts into simpl"
UCxwncqsg2LM6Tl5uH3DR1Gw,TestCraft-AI,https://www.youtube.com/@testcraft-ai,18,,6,407,2,ai_keywords:AI/LLM,rejected,subscriber_out_of_range,"Welcome to TestCraft-AI – your go-to channel for mastering Artificial Intelligence, Software Development, and Test Automation in a practical, real-world way.  This channel is designed for developers, QA engineers, and te"
UC3R3-xa4n3kNQK1rmqMh9uw,Mubashar Ali,https://www.youtube.com/@mubasharalishafiq,4,,15,2553,0,,rejected,subscriber_out_of_range,"This Channel is about learning Data Engineering, Data Analytics and other technical stuff in very simple and beginner friendly way so any person can understand it easily."
UCjMceG0jS4Lr5ZACzpYjHfA,The AI Entrepreneurs,https://www.youtube.com/@ai_entrepreneurs,30000,US,2259,12593488,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"Join 70,000+ people who are earning and learning about AI every week.   Hear about AI news before anyone else in our newsletter, and instantly get FREE gifts: 100 ChatGPT prompts, an AI writer to go viral, our ""Building "
UCgAZTX23heuJ8xoltU4VECA,Jedi Trinupab,https://www.youtube.com/@jeditrinupab,70900,,1284,1890289,2,ai_keywords:AI/Manus,rejected,not_japan_ai_enough,เช็ครอบอบรมกับทีมผม Line OA 👉  https://lin.ee/4v2Xsum  ติดตามผมแบบ real-time ผ่าน Instagram https://www.instagram.com/jeditrinupab/  ทดลอง Manus 👉 https://manus.im/invitation/OLLWLNPHQBEX  โปรแกรม Shortcut to AI Expert: 
UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,https://www.youtube.com/@freecodecamp,11700000,US,2276,978416954,0,,rejected,subscriber_out_of_range,"Learn math, programming, and computer science for free. A 501(c)(3) tax-exempt charity. We also run a free learning interactive platform at freecodecamp.org"
UC9AghDqcawWBNkbW2c7_JnQ,AI実務改善アカデミー,https://www.youtube.com/@ai実務改善アカデミー,17,,23,13271,5,"japanese_text,ai_keywords:AI/ChatGPT/Claude",rejected,subscriber_out_of_range,AIを使っているのに、なぜか仕事が楽にならない—— そんな人のためのチャンネルです。  「AI業務改善アカデミー」では、 会議・メール・資料作成など、毎日の仕事をAIで時短する すぐ使える方法を、実演つきで解説しています。  むずかしい知識は一切不要。 「やってみたら、本当に早くなった」を体験してもらうことが目標です。  ---  【こんな人に向けています】 ✔ AIに興味はあるけど、仕事に活かせていない ✔ ChatGPT・Claud
UCXR5fvm655gHe60HP3JRHpQ,エンジニアになりたいずんだもん,https://www.youtube.com/@エンジニアになりたいずんだもん,64,,210,19102,4,"japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,"📍1日6本、🔧現役ITエンジニア🔧によるテック系解説動画🎬を投稿中なのだ！！  📍生成AI🧠を中心に、""最新技術""🤖から""いまさら聞けない業界常識""🐣まで幅広く解説しているのだ✌️  📍動画を見てみんなも一緒に勉強するのだ👀  📍解説してほしい内容や面白話題は沢山コメントに書いていって欲しいのだ✨  📍ついったー @EngineerZundamo  "
UCfv7-e6_6ZhvDL9-7Yw5OVA,Ryan Shaw,https://www.youtube.com/@ryanshawtech,327000,US,1150,142621519,0,,rejected,not_japan_ai_enough,"Tech, Tesla & More  Contact for Sponsorships: Ryanshaw@night.co "
UCeJ4EYcLdf16EzhIoyzhv7Q,サムのAIニュース,https://www.youtube.com/@サムのaiニュース,5,,10,4896,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCUhuJJaIu5IjgSsS4UJHN0Q,Communeify,https://www.youtube.com/@communeify,396,,103,12610,0,,rejected,subscriber_out_of_range,
UC6R6oByX7b8FHGQIvMypi7g,anatato.jp　豊洲エリアXYZ　ユーチューブ支店,https://www.youtube.com/@anatato_jp,317,,3369,232039,2,japanese_text,rejected,subscriber_out_of_range,「あなたの「知りたい」「買いたい」を応援するサイト　anatato.jp」　および　「豊洲エリアで暮らす／暮らしたい方々のお役に立つ情報を日々集め、お伝えしているサイト　豊洲エリアXYZ」　に掲載された記事を随時、耳で聞くだけで短時間に分かりやすく理解できる音声会話形式の動画にして掲載しております。動画で内容に興味を持たれた際は、各動画の説明欄に、図表なども使ってさらに深掘りされた元記事のURLを記載しておりますので随時ご利用くださいま
UCiuw5g5rWrXy9HS_HX-Xz4g,小兵副业笔记,https://www.youtube.com/@geekape,528,SG,37,39967,2,japanese_text,rejected,subscriber_out_of_range,分享1000个网络副业项目
UC-MDD1-_XOhjffVmgkYV90g,Joshualarosa,https://www.youtube.com/@josh_larosa,0,US,2,0,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to joshualarosa, a channel where curiosity meets innovation! At just 17, Josh LaRosa dives deep into the world of AI and startups, bringing you insights from those who redefine the future. Here, you'll find engag"
UCBB1ZWZyf0RaKuHgpTjpcug,UI Collective,https://www.youtube.com/@uicollectivedesign,59500,CA,113,3194409,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to the premier destination for design system training and more. We have years of experience building enterprise design systems and aim to bring the same knowledge, to you. Join our Slack channel to chat with us!"
UChCXIcR1GwBwmX-mGJtdLrw,ハヤト【AI活用術】,https://www.youtube.com/@hayatoaikatsuyou,3,,14,3115,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,フォローするだけでAIマスター💡 最新AIツールの使い方をわかりやすく解説🤖 🎁🔻豪華213大特典🔻🎁 ※開かない人は右上の「…」→ブラウザで開く 
UCJdmdUp5BrsWsYVQUylCMLg,Erik Dubois,https://www.youtube.com/@erikdubois,20400,BE,5808,6320826,2,ai_keywords:AI/Claude,rejected,not_japan_ai_enough,"Kiro is like going to the University. We take you on a journey through   Linux — from ""first install"" to building your own distro.    Distro deep-dives. GUI tools for Arch (ATT, alacritty-tweak-tool, more   in the pipeli"
UCNCS0CL4v38JWbNaqnn0G4w,Enterprise Management 360,https://www.youtube.com/@enterprisemanagement360,25000,US,1728,2001044,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to EM360Tech. The home of enterprise technology insight.  The tech landscape moves fast. We help IT and business leaders stay ahead with expert-led podcasts, video analysis, and in-depth reports covering cybersec"
UCBrKH4PFz06xCHEWd1k9VBQ,GenAI Unplugged,https://www.youtube.com/@genaiunplugged,4400,US,151,262013,2,ai_keywords:AI/Claude,rejected,not_japan_ai_enough,"I help solopreneurs build AI systems that grow revenue without growing workload.  GenAI Unplugged is where you learn to automate content, leads, and operations using n8n, Claude, Claude Projects, Claude Code, and practic"
UC7FaLXtAO-73a3uLJeM_Smg,Swapnil AI labs,https://www.youtube.com/@swapnilailabs,189,IN,9,437,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to Swapnil AI Labs!  Dive into the future of business and technology with practical, hands-on insights into the world of AI automation.  This channel is your go-to destination for exploring the latest AI tech too"
UC6CGPM_qMkmtJY5_bd4rK2w,The AI Frontier | AI for Beginners,https://www.youtube.com/@theaifrontierforbeginners,1060,US,104,108995,2,ai_keywords:AI/Claude,rejected,not_japan_ai_enough,"AI for Beginner helps you learn modern AI engineering from the ground up.  This channel turns fast-moving AI tools into clear, practical lessons for beginners, developers, and builders. You will find complete course seri"
UCUm4PwofyXgFFxXUGVSS-Bg,Learn AI Visually,https://www.youtube.com/@learnaivisuallycom,15,,45,1759,2,ai_keywords:AI/LLM,rejected,subscriber_out_of_range,"See how AI really works — and find out how much you know Interactive simulations of the full AI stack — GPUs, LLMs, serving, and agents. Run them in your browser, then test yourself against the role you want. No GPU requ"
UCEVGRznbCB5NTdqyucOtmcA,The Academy,https://www.youtube.com/@theacademy000,9790,US,208,243749,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hello, and welcome to The Academy!  I look for new products to sell every day, and I'm going to tell you about the five best ones.   If you do Shopify Dropshipping, the goal is to find and test new products that sell wel"
UChoerMtodPHWedeidnZ_LWA,ずんだもんのテックニュース3分,https://www.youtube.com/@zundamon_tech_3min,48,JP,47,4159,8,"country_jp,japanese_text,ai_keywords:AI/生成AI/LLM/エージェント",rejected,subscriber_out_of_range,ずんだもんが、国内のソフトウェアエンジニア向けに、AI・クラウド・開発者ツールの主要なテックニュースを「3分集中」のブリーフィング形式でお届けするチャンネルです。  1動画＝1ニュース。何が起きたか／注目ポイント／開発者目線での示唆、の流れで、忙しい合間でもキャッチアップできる構成にしています。  取り扱う領域: ・生成AI・LLM・エージェント基盤 ・クラウド (AWS / GCP / Azure) ・開発者向けプロダクト・言語・ライ
UCgDy3-yxLOSKDPfcI4ySizg,MrWonderHow,https://www.youtube.com/@mrwonderhow24,11900,US,1070,2060879,0,,rejected,not_japan_ai_enough,"Game Development Tutorials & Game Engines  This channel is dedicated to game development tutorials on multiple platforms and engines.. Learn how to build complete game systems Unity, Roblox Studio, Unreal Engine, Godot, "
UClAW-SxS3hyv3CvG4-zpVPg,大人のIT・AI学び直し by Uracy,https://www.youtube.com/@uracy,581,JP,1927,782844,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,このチャンネルは、 「ITやAIって便利そうだけど、専門用語ばかりで難しそう…」と感じている大人のための『学び直し道場』です。  難しい横文字の専門用語は極力使わず、お伝えしていきます。  🔥 こんな動画やPodcastを配信しています 🔥  日常や仕事で使える生成AI術：今日からすぐ使える超・実践的なAIの活用法  魔法の自動化ツール「GAS」：面倒な単純作業を一瞬で終わらせるプログラムへの挑戦  AI作曲：Voicyのパーソナリティ
UCAUD9SPehZ6E1NXpLtizVuw,Joseph | Video Editing,https://www.youtube.com/@josephvideoediting,166000,LB,123,8118599,0,,rejected,not_japan_ai_enough,Video Editor  Here to teach you how to become a better editor.
UC0j-xRFPZekPrC62_5ZM7Ew,SaveDelete,https://www.youtube.com/@save_delete,12600,IN,84,230367,0,,rejected,not_japan_ai_enough,Hi .. Welcome you all to SaveDelete YouTube Channel where we help people use technology in a better way. Do subscribe our channel and see updated news on technology everyday.
UCkI2cTH_AYUynvtrC_J2lAQ,AI駆動開発ニュースまとめ by コードン,https://www.youtube.com/@aidd_news,62,JP,117,48113,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,AI駆動開発に関する情報を発信しています。チャンネル登録お願いします  ✅配信者 せお丸（AI駆動開発協会 代表理事 / サイバーフリークス株式会社 代表取締役）  ✅AI駆動開発協会のサービスについて 研修やコンサルティングなど、様々なサービスを提供しています。  ▼サービス一覧はこちら https://aidd.jp/services/  ✅Xで最新情報を発信中！フォローしてね https://x.com/seomaru_aidda
UC1KAvPgVcTKkw_NGxaxhrew,Mobis-Tech,https://www.youtube.com/@mobis-ai-tech,13,,24,12709,0,,rejected,subscriber_out_of_range,
UC7XJj9pv_11a11FUxCMz15g,Vuk Rosić,https://www.youtube.com/@vukrosic,22700,US,623,835085,2,ai_keywords:AI/LLM,rejected,not_japan_ai_enough,AI Research Scientist | LLMs | Deep Learning | Natural Language Processing | Computer Vision | Reinforcement Learning | Machine Learning | X account: VukRosic99 | https://discord.gg/6AbXGpKTwN 
UCm2Fz7aL464TC_0uG_yagng,kumparan,https://www.youtube.com/@kumparan,2200000,ID,45588,1007604370,1,ai_keywords:AI,rejected,subscriber_out_of_range,Bicara Fakta Lewat Berita  Instagram: https://instagram.com/kumparancom  TikTok: https://www.tiktok.com/@kumparan Facebook: https://facebook.com/kumparancom X: https://x.com/kumparan Email: info@kumparan.com
UCZrHZWnsovLXwV7zD5RARtQ,データ整理について、色々と語っております。,https://www.youtube.com/@onedata株式会社,12,JP,276,55126,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,
