channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UCNu-Nl_0osUX_3BnaaFlM8w,MYTalk(マイトーク),https://www.youtube.com/@myt_inc,152,JP,444,199176,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,MYTalk（マイトーク）｜山口雅史のITチャンネル は、株式会社MYT代表・山口雅史が運営する公式YouTubeチャンネルです。  MYTalkでは、IT業界の構造や現場のリアル、テクノロジーの未来、経営視点からの人材育成や事業戦略などについて、実体験をもとに語っていきます。 エンジニア・IT業界志望者・マネジメント層・経営に興味のある方など、幅広い層にとって「学びと視点」を提供できるコンテンツを目指しています。  時事ネタや日常のち
UCvKllN1qTLfkRkHDdVZDGSA,Techlusive,https://www.youtube.com/@techlusiveofficial-l3h,475,IN,212,480848,0,,rejected,subscriber_out_of_range," Hi 👋 2M subscribe targe Welcome to My Channel -  This Channel is About Video Editing, Photo Editing and Reels Editing Tutorials, Tips and Tricks. All Types of Editing on Android and iOS Device.  I hope that in my channe"
UCdFNLoionMCay2qkos-vC7w,毎日AI最新情報,https://www.youtube.com/@mainichiainews,192,JP,186,122015,8,"country_jp,japanese_text,ai_keywords:AI/生成AI/ChatGPT/Claude",rejected,subscriber_out_of_range,"【数分で追いつくAIの最前線】  AIの進化は、もう誰にも止められません。 「毎日AI最新情報」では、世界中で次々に誕生するAIエージェントや最新ツールを、毎日凝縮して解説します。  ✅ OpenAI (ChatGPT), Google (Gemini), Anthropic (Claude) などの最新動向 ✅ AIエージェントによる自動化の未来 ✅ 乗り遅れると損をする最新ツール情報 ✅ 複雑なAIニュースをシンプルに  激変する時"
UCrslNbzzz8CcQ7VSBrermOg,Run The Prompts,https://www.youtube.com/@runtheprompts,1530,,62,96200,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"Our goal is to make learning about AI tools awesome and fun. We focus on ChatGPT, Venice, and Midjourney, as well as some other cool AI tools.  Mission Statement: We help the world use AI to get more done, have more fun,"
UCynBW9izAZccezIENWCVm1Q,あい【AI×SNS活用先生】,https://www.youtube.com/@ai.sns-teacher,85,,69,58775,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,【AI×SNS収益特化】今だけ223講義資料無料公開‼️ AI×SNSで″稼ぐ力″を育てるプロです。  やるからには最短で✍️  ［主な特典内容］ ✅AIとSNSが学べる最大300本の動画講座 
UCZ2a-rQv1Mbl24FsVwgkqXg,Ailin Werner,https://www.youtube.com/@ailinwerner-en,19,,24,2048,1,ai_keywords:AI,rejected,subscriber_out_of_range,I help non-technical people use AI and automation to get their time back — at work and in life.  No coding. No jargon. No overwhelm.  I spent 15 years working in tech without ever feeling technical. Then I discovered n8n
UCTXI0WyluIR2a54tg83vpLQ,Therv Amazing ,https://www.youtube.com/@thervamazing,2220,,23,65082,1,ai_keywords:AI,rejected,not_japan_ai_enough,"welcome to THERV AMAZING 🚀  This channel is all about AI tools, tech hacks, and smart ways to grow online. I break down complex tech into simple, practical content you can actually use.  💡 What you’ll get:  Latest AI too"
UCF4T5KhUA86YlyQkhBPNacA,さやと愉快なAIたち,https://www.youtube.com/@saya_to_ai,0,JP,3,623,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,毎日19時投稿！ プレゼントはコメントにこっそり入れておいたよ✨️  「AIって結局よくわからない」 「仕事で具体的にどうAIを使ったらいいの？」  OLのさやを通してAIたちが、 本当に使えるAI情報を厳選して、 初心者向けに楽しくご紹介します！  【さらに】 国立大学客員准教授が監修 『AI完全解説オンラインセミナー』が、 参加者10万人を突破しました✨  今なら参加者限定で「AI活用法15大特典」を配布中🎁 無料で毎週開催中なので
UCsNrUWPBD6cIV0PzX5gV8tw,みゆAI×SNS活用 ,https://www.youtube.com/@miyu_ai_snskatsuyou,1,,2,0,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,チャンネル登録するだけでAIマスター💡 初心者でもできるAI×SNS活用術を発信👩‍💻 SNS運用30万達成者15人 AI×SNSが基礎から学べる213講座🎁  
UCQ_CV2CJVzPmoSxDHom-bUA,Ansub Khan,https://www.youtube.com/@ansubkhan,367,AE,63,32029,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Founding engineer at 2 YC startups. Led frontend at an AI agent company. Now I do web design for funded AI/SaaS/Tech companies and show you exactly how.  Design, code, AI, and the systems behind running an agency. New vi"
UCry86W-sTkARNGHW0rnRBYQ,Fala Melo,https://www.youtube.com/@fala_melo,4890,,141,492927,0,,rejected,not_japan_ai_enough,
UCjvVQApr1vul3y20_1BD7dQ,AI for Growth – USA,https://www.youtube.com/@aiforgrowthusa,1,US,76,7600,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Artificial Intelligence isn’t about hype. It’s about leverage. This channel breaks down AI tools and trends in a simple, strategic way — so you can work smarter, move faster, and stay competitive. You’ll find short, focu"
UCF1QK6V4F7TsLkH7XEy-b7A,1分雑学 ネオンの電脳ログ,https://www.youtube.com/@neon-1pun,113,JP,91,79339,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"1分で、世界のバグに気づくチャンネル。  教科書に載らない事実、歴史の違和感、科学の謎。 観測者ネオンが""公式では語られない話""を毎日お届け。  知ってる人間と知らない人間では、 世界の見え方が変わる。  ▶ 毎日夜19時更新  #shorts #都市伝説 #雑学 #歴史 #考察 #世界の謎 #youtubeshorts  台本・構成・リサーチは運営者が一から制作しています。ナレーション・映像・画像素材の一部にAI生成ツールを活用してい"
UC4zwrKqnYefFuhnLT9MtstQ,AI同人研究所,https://www.youtube.com/@ai同人研究所,241,JP,159,59556,6,"country_jp,japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"AI同人のリアル、全部話します。 売上・市場・制作方法。実データだけで解説。  👉 この世のすべては概要欄に置いてきた。  ■ 実績 ・FANZA売上 約2,000万円 / 24,000本 ・AI副業累計 8,265万円 ・ヤフオクAIポスター 月商637万円（日本トップ）  ■ このチャンネルでやること ・売れたもの / 売れなかったもの ・市場分析（FANZA / DLsite / BOOTH） ・制作・量産・規制対応のリアル ・売"
UCJD_wj8Pzh9AYuX8195Qb0w,Jennifer Ngure ,https://www.youtube.com/@jennifer_ngure,17,US,51,6058,0,,rejected,subscriber_out_of_range,
UCLH8ZMBqHoFMCmfn8EyGTeQ,Insightforge | AI & Data Science,https://www.youtube.com/@insightforge_9,5170,IN,442,1613446,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to Insightforge – Your AI Learning Hub!  Unlock the power of AI, Data Science, and Machine Learning with engaging, easy-to-understand animated videos! At Insightforge, we break down complex AI concepts into simpl"
UCxwncqsg2LM6Tl5uH3DR1Gw,TestCraft-AI,https://www.youtube.com/@testcraft-ai,18,,6,407,2,ai_keywords:AI/LLM,rejected,subscriber_out_of_range,"Welcome to TestCraft-AI – your go-to channel for mastering Artificial Intelligence, Software Development, and Test Automation in a practical, real-world way.  This channel is designed for developers, QA engineers, and te"
UC3R3-xa4n3kNQK1rmqMh9uw,Mubashar Ali,https://www.youtube.com/@mubasharalishafiq,4,,15,2553,0,,rejected,subscriber_out_of_range,"This Channel is about learning Data Engineering, Data Analytics and other technical stuff in very simple and beginner friendly way so any person can understand it easily."
UCjMceG0jS4Lr5ZACzpYjHfA,The AI Entrepreneurs,https://www.youtube.com/@ai_entrepreneurs,30000,US,2259,12593488,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"Join 70,000+ people who are earning and learning about AI every week.   Hear about AI news before anyone else in our newsletter, and instantly get FREE gifts: 100 ChatGPT prompts, an AI writer to go viral, our ""Building "
UCgAZTX23heuJ8xoltU4VECA,Jedi Trinupab,https://www.youtube.com/@jeditrinupab,70900,,1284,1890289,2,ai_keywords:AI/Manus,rejected,not_japan_ai_enough,เช็ครอบอบรมกับทีมผม Line OA 👉  https://lin.ee/4v2Xsum  ติดตามผมแบบ real-time ผ่าน Instagram https://www.instagram.com/jeditrinupab/  ทดลอง Manus 👉 https://manus.im/invitation/OLLWLNPHQBEX  โปรแกรม Shortcut to AI Expert: 
UC1Vv9C2OOQHCMsSGlnUcocQ,ほぼ5分 経営ノート,https://www.youtube.com/@hobo5_note,2050,JP,56,134919,5,"country_jp,japanese_text",accepted,,複雑なビジネスの世界をシンプルに解き明かすチャンネルです。 忙しい社会人や経営者、そして知的好奇心旺盛なすべての方に向けて、毎週動画を更新中  ▼このチャンネルで得られること ニュースの裏側が見える： 話題のニュースや企業の成功・失敗事例を、経営学のフレームワークで分析。「なぜそうなったのか？」という本質がわかります。 一生使える思考法が身につく： 結論から話す論理的思考、物事を分解して考える力、データの本質を見抜く視点など、コンサルタ
UCUQLlN9ERTHr1hKB5I5YVWw,世界事情・IT情報,https://www.youtube.com/@softjapan,1430,JP,184,171286,5,"country_jp,japanese_text",accepted,,開発歴20年のフルスタックエンジニア＠Tokyo｜システム開発の豆知識を毎日発信しています♪
UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,https://www.youtube.com/@freecodecamp,11700000,US,2276,978416954,0,,rejected,subscriber_out_of_range,"Learn math, programming, and computer science for free. A 501(c)(3) tax-exempt charity. We also run a free learning interactive platform at freecodecamp.org"
UCnWyqzXDEkPgANOCtAmnEoA,    どんch【9割が知らない世界】,https://www.youtube.com/@山田0701,1770,JP,242,188751,5,"country_jp,japanese_text",accepted,,９割の知らない雑学ショート動画と９割の知らない事件簿動画を投稿しています。  ▽メンバー 山田：雑学ショート担当。鈍感  👉公式LINE: @964zsgmp  山田のショート動画で紹介してある山田の公式LINEです。   むーみん：裏方。丁寧(仮)  えぬろく：事件簿動画担当。ぽんこつ  えぬろくのＸ(旧Twitter)のアカウント  👇 https://x.com/rokurokuroku210?s=21&t=NF8i9bM9vNb
UC9AghDqcawWBNkbW2c7_JnQ,AI実務改善アカデミー,https://www.youtube.com/@ai実務改善アカデミー,17,,23,13271,5,"japanese_text,ai_keywords:AI/ChatGPT/Claude",rejected,subscriber_out_of_range,AIを使っているのに、なぜか仕事が楽にならない—— そんな人のためのチャンネルです。  「AI業務改善アカデミー」では、 会議・メール・資料作成など、毎日の仕事をAIで時短する すぐ使える方法を、実演つきで解説しています。  むずかしい知識は一切不要。 「やってみたら、本当に早くなった」を体験してもらうことが目標です。  ---  【こんな人に向けています】 ✔ AIに興味はあるけど、仕事に活かせていない ✔ ChatGPT・Claud
UCXR5fvm655gHe60HP3JRHpQ,エンジニアになりたいずんだもん,https://www.youtube.com/@エンジニアになりたいずんだもん,64,,210,19102,4,"japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,"📍1日6本、🔧現役ITエンジニア🔧によるテック系解説動画🎬を投稿中なのだ！！  📍生成AI🧠を中心に、""最新技術""🤖から""いまさら聞けない業界常識""🐣まで幅広く解説しているのだ✌️  📍動画を見てみんなも一緒に勉強するのだ👀  📍解説してほしい内容や面白話題は沢山コメントに書いていって欲しいのだ✨  📍ついったー @EngineerZundamo  "
UCfv7-e6_6ZhvDL9-7Yw5OVA,Ryan Shaw,https://www.youtube.com/@ryanshawtech,327000,US,1150,142621519,0,,rejected,not_japan_ai_enough,"Tech, Tesla & More  Contact for Sponsorships: Ryanshaw@night.co "
UCeJ4EYcLdf16EzhIoyzhv7Q,サムのAIニュース,https://www.youtube.com/@サムのaiニュース,5,,10,4896,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCUhuJJaIu5IjgSsS4UJHN0Q,Communeify,https://www.youtube.com/@communeify,396,,103,12610,0,,rejected,subscriber_out_of_range,
UC6R6oByX7b8FHGQIvMypi7g,anatato.jp　豊洲エリアXYZ　ユーチューブ支店,https://www.youtube.com/@anatato_jp,317,,3369,232039,2,japanese_text,rejected,subscriber_out_of_range,「あなたの「知りたい」「買いたい」を応援するサイト　anatato.jp」　および　「豊洲エリアで暮らす／暮らしたい方々のお役に立つ情報を日々集め、お伝えしているサイト　豊洲エリアXYZ」　に掲載された記事を随時、耳で聞くだけで短時間に分かりやすく理解できる音声会話形式の動画にして掲載しております。動画で内容に興味を持たれた際は、各動画の説明欄に、図表なども使ってさらに深掘りされた元記事のURLを記載しておりますので随時ご利用くださいま
UCiuw5g5rWrXy9HS_HX-Xz4g,小兵副业笔记,https://www.youtube.com/@geekape,528,SG,37,39967,2,japanese_text,rejected,subscriber_out_of_range,分享1000个网络副业项目
UC-MDD1-_XOhjffVmgkYV90g,Joshualarosa,https://www.youtube.com/@josh_larosa,0,US,2,0,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to joshualarosa, a channel where curiosity meets innovation! At just 17, Josh LaRosa dives deep into the world of AI and startups, bringing you insights from those who redefine the future. Here, you'll find engag"
